Id,Genre
tt0269341,"['Comedy', 'Romance']"
tt0206314,"['Mystery', 'Thriller']"
tt0242998,"['Horror', 'Thriller']"
tt0234829,"['Comedy', 'Drama', 'Romance']"
tt0237572,"['Crime', 'Drama', 'Mystery']"
tt0239948,"['Comedy', 'Crime', 'Romance']"
tt0272020,"['Action', 'Drama', 'Thriller']"
tt0221218,"['Crime', 'Drama', 'Mystery']"
tt0273799,"['Comedy', 'Crime', 'Family']"
tt0202470,"['Comedy', 'Drama', 'Music']"
tt0250224,"['Drama', 'Romance']"
tt0218922,"['Drama', 'Mystery', 'Romance']"
tt0233142,"['Action', 'Comedy', 'Crime']"
tt0264796,['Drama']
tt0236348,"['Comedy', 'Music']"
tt0240515,['Comedy']
tt0253798,"['Comedy', 'Sport']"
tt0236784,"['Drama', 'Thriller']"
tt0181739,"['Animation', 'Action', 'Adventure']"
tt0246989,['Comedy']
tt0244000,"['Action', 'Western']"
tt0186589,"['Comedy', 'Crime']"
tt0192071,"['Comedy', 'Romance']"
tt0120824,['Drama']
tt0218817,"['Action', 'Crime', 'Drama']"
tt0192111,"['Comedy', 'Mystery', 'Romance']"
tt0290332,['Comedy']
tt0250323,"['Crime', 'Drama', 'Mystery']"
tt0256524,"['Comedy', 'Crime', 'Mystery']"
tt0243133,"['Crime', 'Drama']"
tt0166110,"['Crime', 'Horror']"
tt0245120,"['Horror', 'Thriller']"
tt0166924,"['Drama', 'Mystery', 'Thriller']"
tt0141907,"['Comedy', 'Romance']"
tt0203755,"['Comedy', 'Crime']"
tt0162346,"['Comedy', 'Drama']"
tt0280778,"['Biography', 'Drama', 'Romance']"
tt0239949,"['Comedy', 'Romance']"
tt0166276,"['Animation', 'Comedy', 'Fantasy']"
tt0227005,"['Comedy', 'Crime', 'Drama']"
tt0258470,"['Adventure', 'Comedy', 'Romance']"
tt0189192,"['Comedy', 'Fantasy', 'Sci-Fi']"
tt0250371,"['Adventure', 'Biography', 'Drama']"
tt0259393,"['Drama', 'Mystery']"
tt0255653,"['Comedy', 'Romance', 'Drama']"
tt0279286,"['Comedy', 'Family', 'Romance']"
tt0118589,"['Drama', 'Music', 'Romance']"
tt0254099,"['Comedy', 'Drama', 'Romance']"
tt0186895,"['Comedy', 'Drama', 'Sport']"
tt0258038,"['Comedy', 'Musical', 'Adventure']"
tt0218619,"['Drama', 'Horror', 'Mystery']"
tt0248845,"['Comedy', 'Drama', 'Music']"
tt0248126,"['Drama', 'Musical', 'Romance']"
tt0243017,"['Animation', 'Drama', 'Fantasy']"
tt0239986,"['Comedy', 'Romance']"
tt0189541,"['Drama', 'Romance']"
tt0180679,"['Comedy', 'Fantasy']"
tt0288192,['Drama']
tt0234354,"['Comedy', 'Crime', 'Drama']"
tt0262462,"['Action', 'Drama', 'Sport']"
tt0283431,"['Biography', 'Drama', 'War']"
tt0256408,['Documentary']
tt0275560,['Comedy']
tt0242587,"['Crime', 'Drama']"
tt0240402,"['Drama', 'Romance']"
tt0270259,"['Drama', 'Thriller']"
tt0281680,"['Drama', 'Romance']"
tt0250202,"['Comedy', 'Romance']"
tt0283509,"['Drama', 'War']"
tt0248617,"['Musical', 'Drama', 'Romance']"
tt0203289,"['Comedy', 'Drama', 'Romance']"
tt0242994,"['Comedy', 'Crime', 'Drama']"
tt0268200,"['Crime', 'Drama', 'Mystery']"
tt0221799,['Drama']
tt0169102,"['Adventure', 'Drama', 'Musical']"
tt0278102,['Documentary']
tt0256009,"['Drama', 'Fantasy', 'Horror']"
tt0245046,"['Drama', 'Romance', 'Thriller']"
tt0243255,['Drama']
tt0182000,"['Crime', 'Drama', 'Music']"
tt0246628,"['Drama', 'Romance']"
tt0212380,"['Comedy', 'Drama', 'Romance']"
tt0245904,"['Crime', 'Drama', 'Mystery']"
tt0206963,"['Comedy', 'Drama', 'Romance']"
tt0245115,"['Drama', 'Comedy', 'Romance']"
tt0246578,"['Drama', 'Sci-Fi', 'Thriller']"
tt0275719,['Drama']
tt0242193,"['Crime', 'Drama']"
tt0242252,"['Drama', 'History', 'Romance']"
tt0282856,"['Documentary', 'Biography']"
tt0256103,"['Drama', 'Romance']"
tt0261983,"['Horror', 'Mystery']"
tt0293342,"['Drama', 'Musical', 'Crime']"
tt0212827,"['Biography', 'Drama', 'Music']"
tt0245238,"['Drama', 'Romance']"
tt0243655,"['Comedy', 'Romance']"
tt0261066,"['Biography', 'Drama']"
tt0284262,['Documentary']
tt0244479,"['War', 'Drama', 'Action']"
tt0253126,"['Action', 'Drama', 'Comedy']"
tt0251031,"['Comedy', 'Thriller']"
tt0276860,"['Documentary', 'Biography']"
tt0307398,['Documentary']
tt0270971,"['Documentary', 'Sport']"
tt0233841,"['Drama', 'Romance']"
tt0240149,"['Comedy', 'Drama']"
tt0206367,"['Animation', 'Drama', 'Musical']"
tt0273253,['Comedy']
tt0278522,['Comedy']
tt0178642,['Drama']
tt0174732,"['Comedy', 'Romance']"
tt0271604,"['Drama', 'Family']"
tt0244709,"['Drama', 'Romance', 'War']"
tt0201485,"['Drama', 'Mystery', 'Romance']"
tt0273300,"['Drama', 'Romance', 'Comedy']"
tt0257215,"['Drama', 'Music', 'Romance']"
tt0282965,['N/A']
tt0291003,['Drama']
tt0264476,['Documentary']
tt0173772,['Documentary']
tt0295715,['Comedy']
tt0145487,"['Action', 'Adventure']"
tt0167261,"['Action', 'Adventure', 'Drama']"
tt0121765,"['Action', 'Adventure', 'Fantasy']"
tt0295297,"['Adventure', 'Family', 'Fantasy']"
tt0259446,"['Comedy', 'Romance']"
tt0286106,"['Drama', 'Sci-Fi', 'Thriller']"
tt0295178,"['Action', 'Comedy', 'Crime']"
tt0120912,"['Action', 'Adventure', 'Comedy']"
tt0268380,"['Animation', 'Adventure', 'Comedy']"
tt0299658,"['Comedy', 'Crime', 'Musical']"
tt0264464,"['Biography', 'Crime', 'Drama']"
tt0246460,"['Action', 'Adventure', 'Thriller']"
tt0267913,"['Adventure', 'Comedy', 'Mystery']"
tt0275847,"['Animation', 'Adventure', 'Comedy']"
tt0295701,"['Action', 'Adventure']"
tt0304669,"['Comedy', 'Family', 'Fantasy']"
tt0181689,"['Action', 'Mystery', 'Sci-Fi']"
tt0298130,"['Horror', 'Mystery', 'Sci-Fi']"
tt0256415,"['Comedy', 'Romance']"
tt0280590,"['Comedy', 'Romance']"
tt0258463,"['Action', 'Mystery', 'Thriller']"
tt0164184,"['Action', 'Drama', 'Thriller']"
tt0298203,"['Drama', 'Music']"
tt0257044,"['Crime', 'Drama', 'Thriller']"
tt0258000,"['Crime', 'Drama', 'Thriller']"
tt0252076,"['Comedy', 'Drama', 'Romance']"
tt0313737,"['Comedy', 'Romance']"
tt0289765,"['Crime', 'Drama', 'Thriller']"
tt0277296,"['Action', 'Adventure', 'Fantasy']"
tt0187738,"['Action', 'Horror', 'Sci-Fi']"
tt0281373,"['Adventure', 'Comedy', 'Family']"
tt0277434,"['Action', 'Drama', 'History']"
tt0217505,"['Crime', 'Drama', 'History']"
tt0303714,"['Comedy', 'Drama']"
tt0265662,"['Drama', 'Family', 'Sport']"
tt0166813,"['Animation', 'Adventure', 'Family']"
tt0251160,"['Crime', 'Drama', 'Thriller']"
tt0279778,['Drama']
tt0278504,"['Drama', 'Mystery', 'Thriller']"
tt0264472,"['Drama', 'Thriller']"
tt0257360,"['Comedy', 'Drama']"
tt0243585,"['Animation', 'Adventure', 'Comedy']"
tt0322802,"['Documentary', 'Comedy']"
tt0268695,"['Sci-Fi', 'Adventure', 'Action']"
tt0303933,"['Comedy', 'Drama', 'Romance']"
tt0245844,"['Action', 'Adventure', 'Drama']"
tt0250797,"['Drama', 'Thriller']"
tt0308506,"['Comedy', 'Family', 'Fantasy']"
tt0290095,"['Action', 'Comedy', 'Sci-Fi']"
tt0280030,"['Animation', 'Adventure', 'Family']"
tt0265298,"['Adventure', 'Comedy', 'Family']"
tt0253754,"['Action', 'Adventure', 'Sci-Fi']"
tt0253556,"['Action', 'Adventure', 'Fantasy']"
tt0274558,['Drama']
tt0257756,"['Crime', 'Drama', 'Mystery']"
tt0276751,"['Comedy', 'Drama', 'Romance']"
tt0281358,"['Drama', 'Romance']"
tt0273923,"['Comedy', 'Drama']"
tt0245562,"['Action', 'Drama', 'War']"
tt0300532,"['Drama', 'Romance', 'Sport']"
tt0300532,"['Drama', 'Romance', 'Sport']"
tt0295427,"['Comedy', 'Family']"
tt0120804,"['Action', 'Horror', 'Sci-Fi']"
tt0282120,"['Adventure', 'Animation', 'Family']"
tt0233469,"['Action', 'Drama', 'Thriller']"
tt0278435,"['Crime', 'Drama', 'Thriller']"
tt0279493,"['Action', 'Comedy']"
tt0133240,"['Animation', 'Adventure', 'Family']"
tt0284490,"['Action', 'Comedy', 'Crime']"
tt0243736,"['Comedy', 'Romance']"
tt0275022,"['Comedy', 'Drama', 'Music']"
tt0157472,"['Action', 'Adventure', 'Comedy']"
tt0265349,"['Drama', 'Horror', 'Mystery']"
tt0267626,"['Drama', 'History', 'Thriller']"
tt0302640,"['Comedy', 'Fantasy']"
tt0297181,"['Action', 'Adventure', 'Comedy']"
tt0293815,"['Comedy', 'Drama']"
tt0253474,"['Biography', 'Drama', 'War']"
tt0289848,"['Comedy', 'Crime']"
tt0264935,"['Crime', 'Mystery', 'Thriller']"
tt0265459,"['Drama', 'Thriller']"
tt0220506,"['Comedy', 'Horror', 'Thriller']"
tt0238546,"['Drama', 'Fantasy', 'Horror']"
tt0259288,"['Drama', 'Fantasy', 'Mystery']"
tt0280460,"['Comedy', 'Drama']"
tt0280486,"['Action', 'Adventure', 'Comedy']"
tt0288477,"['Horror', 'Mystery']"
tt0241760,['Comedy']
tt0283026,"['Drama', 'Thriller']"
tt0305396,"['Action', 'Adventure', 'Comedy']"
tt0297037,"['Romance', 'Comedy', 'Drama']"
tt0309377,"['Action', 'Crime', 'Drama']"
tt0278295,"['Action', 'Comedy', 'Crime']"
tt0120679,"['Biography', 'Drama', 'Romance']"
tt0298388,"['Animation', 'Adventure', 'Comedy']"
tt0293662,"['Action', 'Crime', 'Thriller']"
tt0253867,"['Comedy', 'Romance']"
tt0271263,"['Animation', 'Comedy', 'Musical']"
tt0268126,"['Comedy', 'Drama']"
tt0269095,"['Crime', 'Drama', 'Mystery']"
tt0310793,"['Documentary', 'Crime', 'Drama']"
tt0168786,"['Biography', 'Drama']"
tt0327036,"['Documentary', 'Biography', 'Comedy']"
tt0283084,"['Drama', 'Romance', 'Family']"
tt0251114,"['Drama', 'War']"
tt0246894,"['Action', 'Sci-Fi', 'Sport']"
tt0240510,"['Adventure', 'Drama', 'Romance']"
tt0272338,"['Comedy', 'Drama', 'Romance']"
tt0262396,"['Crime', 'Drama', 'Thriller']"
tt0271367,"['Action', 'Comedy', 'Horror']"
tt0276033,"['Comedy', 'Family', 'Music']"
tt0261289,"['Comedy', 'Romance']"
tt0283139,['Drama']
tt0270288,"['Biography', 'Comedy', 'Crime']"
tt0297884,"['Drama', 'Romance']"
tt0297162,"['Action', 'Crime', 'Thriller']"
tt0307479,"['Drama', 'Mystery', 'Romance']"
tt0282687,"['Comedy', 'Romance']"
tt0308208,"['Action', 'Crime', 'Sci-Fi']"
tt0283530,['Drama']
tt0265808,"['Comedy', 'Crime']"
tt0279113,"['Comedy', 'Drama', 'Romance']"
tt0314166,"['Animation', 'Adventure', 'Comedy']"
tt0247444,"['Comedy', 'Drama', 'Romance']"
tt0307901,['Drama']
tt0258068,"['Drama', 'Mystery', 'Romance']"
tt0281322,"['Action', 'Crime', 'Drama']"
tt0289408,"['Animation', 'Action', 'Adventure']"
tt0267248,"['Drama', 'Music', 'Mystery']"
tt0272207,"['Crime', 'Drama', 'Mystery']"
tt0279781,['Comedy']
tt0287467,"['Drama', 'Mystery', 'Romance']"
tt0278500,"['Comedy', 'Drama', 'Romance']"
tt0266452,"['Comedy', 'Crime', 'Drama']"
tt0246464,"['Comedy', 'Crime', 'Thriller']"
tt0280380,"['Crime', 'Drama', 'Thriller']"
tt0179098,"['Drama', 'Romance']"
tt0221013,['Drama']
tt0280665,"['Crime', 'Drama', 'Mystery']"
tt0292644,"['Comedy', 'Drama', 'Romance']"
tt0252444,"['Adventure', 'Biography', 'Drama']"
tt0231448,"['Action', 'Crime', 'Drama']"
tt0296166,"['Comedy', 'Drama']"
tt0313196,"['Drama', 'Romance']"
tt0270707,"['Mystery', 'Thriller']"
tt0240900,"['Comedy', 'Romance']"
tt0278823,"['Comedy', 'Romance']"
tt0283160,"['Action', 'Adventure', 'Thriller']"
tt0280760,"['Comedy', 'Drama']"
tt0180052,"['Comedy', 'Action', 'Sci-Fi']"
tt0263734,"['Comedy', 'Drama', 'Romance']"
tt0274812,"['Comedy', 'Drama', 'Romance']"
tt0255477,"['Comedy', 'Family', 'Fantasy']"
tt0283832,"['Comedy', 'Crime', 'Musical']"
tt0259484,"['Drama', 'Action', 'Crime']"
tt0286179,"['Drama', 'Romance']"
tt0328962,"['Documentary', 'Comedy']"
tt0238936,"['Musical', 'Romance']"
tt0290212,"['Comedy', 'Romance']"
tt0318034,"['Drama', 'Fantasy', 'History']"
tt0301893,"['Drama', 'Crime', 'Action']"
tt0298744,"['Biography', 'Crime', 'Drama']"
tt0302882,"['Comedy', 'Family', 'Fantasy']"
tt0314725,"['Documentary', 'Music']"
tt0278731,"['Drama', 'Mystery', 'Thriller']"
tt0309912,"['Drama', 'Romance']"
tt0273435,"['Drama', 'War']"
tt0298856,['Drama']
tt0303785,"['Romance', 'Comedy', 'Drama']"
tt0303353,"['Documentary', 'Biography']"
tt0295725,"['Drama', 'Fantasy', 'Sci-Fi']"
tt0299117,"['Comedy', 'Drama']"
tt0306069,"['Comedy', 'Drama', 'Romance']"
tt0238380,"['Action', 'Drama', 'Sci-Fi']"
tt0274309,"['Biography', 'Comedy', 'Drama']"
tt0294662,"['Action', 'Crime', 'Drama']"
tt0300274,"['Documentary', 'Comedy']"
tt0303010,"['Drama', 'Thriller']"
tt0285869,['Thriller']
tt0330136,"['Comedy', 'Drama', 'Romance']"
tt0295238,"['Drama', 'Romance']"
tt0246677,"['Crime', 'Drama', 'Romance']"
tt0280491,"['Drama', 'History', 'War']"
tt0235737,"['Crime', 'Drama', 'Mystery']"
tt0318068,['Documentary']
tt0276816,"['Horror', 'Mystery', 'Thriller']"
tt0291502,"['Comedy', 'Romance']"
tt0290210,"['Drama', 'War']"
tt0326306,['Documentary']
tt0248169,['Comedy']
tt0327920,"['Documentary', 'Music']"
tt0312841,['Drama']
tt0253028,['Thriller']
tt0271259,"['Comedy', 'Crime']"
tt0330843,"['Drama', 'Romance']"
tt0265591,"['Comedy', 'Drama', 'Romance']"
tt0338357,['Documentary']
tt0300214,['Drama']
tt0219400,"['Comedy', 'Romance']"
tt0304692,"['Documentary', 'Drama']"
tt0284494,"['Crime', 'Drama']"
tt0309452,"['Action', 'Drama', 'Sport']"
tt0259017,['Drama']
tt0303321,['Documentary']
tt0282698,"['Comedy', 'Drama']"
tt0286261,['Drama']
tt0298798,"['Comedy', 'Drama', 'Thriller']"
tt0303313,"['Drama', 'Music']"
tt0303326,['Documentary']
tt0285728,"['Biography', 'Crime', 'Drama']"
tt0315632,['Thriller']
tt0286162,['Drama']
tt0145937,"['Documentary', 'Music']"
tt0184719,['Drama']
tt0258351,"['Biography', 'Drama']"
tt0341549,['Family']
tt0260695,"['Drama', 'Family', 'Sport']"
tt0337632,['History']
tt0303356,"['Documentary', 'Biography', 'Crime']"
tt1736672,"['Music', 'War']"
tt0160905,['Family']
tt0245479,"['Comedy', 'Romance']"
tt0275263,"['Comedy', 'Drama', 'Romance']"
tt0326722,"['Drama', 'Fantasy']"
tt0308411,['Drama']
tt0191074,"['Drama', 'Mystery', 'Thriller']"
tt0309600,"['Drama', 'Music']"
tt0305973,"['Crime', 'Drama']"
tt0250282,['Comedy']
tt0269461,"['Biography', 'Drama', 'History']"
tt0285487,"['Drama', 'Thriller']"
tt0235553,"['Action', 'Comedy', 'Crime']"
tt0164810,"['Comedy', 'Romance']"
tt0331225,['Documentary']
tt0272730,['Comedy']
tt0303334,['Documentary']
tt0292501,"['Comedy', 'Drama', 'Romance']"
tt2070791,"['Action', 'Adventure', 'Drama']"
tt0332636,"['Comedy', 'Drama']"
tt0328913,"['Crime', 'Drama']"
tt0280674,['Comedy']
tt0293899,['Drama']
tt0285681,"['Drama', 'Thriller']"
tt0280438,"['Crime', 'Drama']"
tt0301167,"['Comedy', 'Crime', 'Drama']"
tt0275170,"['Comedy', 'Music', 'Romance']"
tt0298071,"['Crime', 'Drama', 'Romance']"
tt0322650,['N/A']
tt0303282,['Documentary']
tt0335265,['Drama']
tt0167260,"['Adventure', 'Drama', 'Fantasy']"
tt0266543,"['Animation', 'Adventure', 'Comedy']"
tt0325980,"['Action', 'Adventure', 'Fantasy']"
tt0234215,"['Action', 'Sci-Fi']"
tt0315327,"['Comedy', 'Drama', 'Fantasy']"
tt0319343,"['Comedy', 'Family', 'Fantasy']"
tt0181852,"['Action', 'Sci-Fi']"
tt0242653,"['Action', 'Sci-Fi']"
tt0349205,"['Comedy', 'Family']"
tt0172156,"['Action', 'Comedy', 'Crime']"
tt0305224,['Comedy']
tt0305669,['Comedy']
tt0286716,"['Action', 'Sci-Fi']"
tt0322259,"['Action', 'Crime', 'Thriller']"
tt0337741,"['Comedy', 'Drama', 'Romance']"
tt0329575,"['Drama', 'History', 'Sport']"
tt0257076,"['Action', 'Crime', 'Thriller']"
tt0325710,"['Action', 'Drama', 'History']"
tt0322330,"['Comedy', 'Family', 'Fantasy']"
tt0306047,['Comedy']
tt0317740,"['Action', 'Crime', 'Thriller']"
tt0251127,"['Comedy', 'Romance']"
tt0328828,"['Comedy', 'Romance']"
tt0317303,"['Comedy', 'Family']"
tt0287978,"['Action', 'Crime', 'Thriller']"
tt0312528,"['Adventure', 'Comedy', 'Family']"
tt0305357,"['Action', 'Adventure', 'Comedy']"
tt0159365,"['Drama', 'History', 'Romance']"
tt0311113,"['Action', 'Adventure', 'Drama']"
tt0327056,"['Crime', 'Drama', 'Mystery']"
tt0328880,"['Animation', 'Adventure', 'Family']"
tt0332379,"['Comedy', 'Music']"
tt0324216,['Horror']
tt0338094,"['Comedy', 'Family', 'Fantasy']"
tt0302886,['Comedy']
tt0266697,['Action']
tt0311289,"['Adventure', 'Comedy', 'Drama']"
tt0257568,"['Action', 'Adventure', 'Comedy']"
tt0319061,"['Adventure', 'Drama', 'Fantasy']"
tt0311429,"['Action', 'Adventure', 'Fantasy']"
tt0325703,"['Action', 'Adventure', 'Fantasy']"
tt0304415,['Drama']
tt0300471,"['Action', 'Adventure', 'Comedy']"
tt0307987,"['Comedy', 'Crime', 'Drama']"
tt0314331,"['Comedy', 'Drama', 'Romance']"
tt0348836,"['Horror', 'Thriller']"
tt0316356,"['Drama', 'Romance', 'Western']"
tt0285823,"['Action', 'Thriller']"
tt0305711,"['Comedy', 'Romance']"
tt0338337,"['Action', 'Mystery', 'Sci-Fi']"
tt0292506,"['Action', 'Crime', 'Drama']"
tt0316465,"['Biography', 'Drama', 'Sport']"
tt0309698,"['Mystery', 'Thriller']"
tt0320691,"['Action', 'Fantasy']"
tt0313542,"['Drama', 'Thriller']"
tt0316396,"['Adventure', 'Family', 'Fantasy']"
tt0313911,"['Action', 'Adventure', 'Comedy']"
tt0283426,"['Adventure', 'Animation', 'Family']"
tt0327850,"['Action', 'Adventure', 'Comedy']"
tt0309593,"['Fantasy', 'Horror', 'Thriller']"
tt0335266,"['Drama', 'Romance']"
tt0314353,"['Action', 'Drama', 'Thriller']"
tt0328589,"['Comedy', 'Drama', 'Romance']"
tt0306841,"['Adventure', 'Comedy', 'Family']"
tt0327137,"['Comedy', 'Drama', 'Family']"
tt0313443,"['Crime', 'Drama', 'Thriller']"
tt0337711,"['Animation', 'Adventure', 'Comedy']"
tt0325537,['Comedy']
tt0326900,"['Comedy', 'Drama', 'Family']"
tt0263757,"['Comedy', 'Drama', 'Romance']"
tt0325805,"['Crime', 'Drama', 'Thriller']"
tt0271668,"['Action', 'Comedy', 'Crime']"
tt0286788,"['Comedy', 'Drama', 'Romance']"
tt0138524,"['Comedy', 'Crime', 'Romance']"
tt0306685,"['Action', 'Crime', 'Drama']"
tt0340855,"['Biography', 'Crime', 'Drama']"
tt0328099,"['Comedy', 'Crime']"
tt0269347,"['Action', 'Crime', 'Drama']"
tt0338466,['Comedy']
tt0285531,"['Drama', 'Horror', 'Sci-Fi']"
tt0282209,"['Horror', 'Mystery', 'Thriller']"
tt0298814,"['Action', 'Adventure', 'Sci-Fi']"
tt0337909,"['Comedy', 'Drama']"
tt0329717,"['Action', 'Comedy', 'Crime']"
tt0322589,"['Drama', 'Music', 'Romance']"
tt0191133,"['Comedy', 'Drama', 'Music']"
tt0274166,"['Action', 'Adventure', 'Comedy']"
tt0338188,"['Adventure', 'Thriller', 'Western']"
tt0264395,"['Action', 'Crime', 'Drama']"
tt0266465,"['Action', 'Crime', 'Drama']"
tt0165982,"['Animation', 'Adventure', 'Comedy']"
tt0329028,['Comedy']
tt0245803,"['Action', 'Comedy', 'Fantasy']"
tt0323642,"['Animation', 'Adventure', 'Family']"
tt0325258,['Comedy']
tt0288045,"['Action', 'Comedy', 'Fantasy']"
tt0326769,"['Action', 'Drama']"
tt0337592,"['Comedy', 'Romance', 'Drama']"
tt0331468,"['Drama', 'Horror', 'Mystery']"
tt0318155,"['Animation', 'Adventure', 'Comedy']"
tt0314786,"['Action', 'Comedy', 'Thriller']"
tt0309530,"['Comedy', 'Romance']"
tt0289992,"['Crime', 'Drama', 'Thriller']"
tt0300556,"['Action', 'Adventure', 'Sci-Fi']"
tt0310281,"['Comedy', 'Music']"
tt0301181,"['Comedy', 'Drama', 'Romance']"
tt0315733,['Drama']
tt0264150,"['Comedy', 'Romance']"
tt0270980,"['Comedy', 'Romance']"
tt0295289,"['Comedy', 'Romance']"
tt0318997,"['Drama', 'Fantasy']"
tt0295700,['Horror']
tt0319524,"['Comedy', 'Drama', 'Romance']"
tt0315983,['Drama']
tt0279111,"['Drama', 'History', 'War']"
tt0251736,['Horror']
tt0310910,"['Crime', 'Thriller']"
tt0335119,"['Biography', 'Drama', 'Romance']"
tt0317676,"['Action', 'Horror']"
tt0324133,"['Crime', 'Drama', 'Thriller']"
tt0266489,['Comedy']
tt0306734,"['Drama', 'Romance', 'Comedy']"
tt0318374,"['Crime', 'Drama', 'Fantasy']"
tt0343121,"['Documentary', 'Biography', 'Music']"
tt0304711,"['Action', 'Mystery', 'Thriller']"
tt0311110,"['Comedy', 'Drama', 'Romance']"
tt0286244,"['Animation', 'Comedy', 'Drama']"
tt0310357,"['Drama', 'Horror', 'Sci-Fi']"
tt0323572,"['Comedy', 'Romance']"
tt0299930,"['Comedy', 'Crime', 'Romance']"
tt0305206,"['Biography', 'Comedy', 'Drama']"
tt0309820,"['Biography', 'Drama', 'History']"
tt0340377,"['Comedy', 'Drama']"
tt0308383,"['Drama', 'Romance', 'Thriller']"
tt0338077,"['Adventure', 'Comedy', 'Sport']"
tt0339034,"['Comedy', 'Musical', 'Romance']"
tt0199626,"['Mystery', 'Thriller']"
tt0328538,"['Biography', 'Drama']"
tt0294357,"['Adventure', 'Drama', 'Romance']"
tt0317910,"['Documentary', 'Biography', 'History']"
tt0377992,"['Biography', 'Drama', 'History']"
tt0360916,['Documentary']
tt0308508,"['Documentary', 'Sport']"
tt0338135,"['Comedy', 'Crime', 'Drama']"
tt0313792,"['Comedy', 'Romance']"
tt0330602,"['Comedy', 'Drama']"
tt0342172,"['Documentary', 'Biography']"
tt0329388,"['Comedy', 'Drama']"
tt0373175,"['Documentary', 'Biography']"
tt0311648,"['Comedy', 'Drama']"
tt0335013,"['Drama', 'Music', 'Romance']"
tt0337996,"['Comedy', 'Documentary']"
tt0323944,"['Drama', 'History']"
tt0380732,"['Drama', 'Horror', 'Thriller']"
tt0347304,"['Comedy', 'Drama', 'Romance']"
tt0367960,"['Action', 'Adventure', 'Family']"
tt0266747,"['Comedy', 'Music']"
tt0342167,"['Comedy', 'Musical', 'Drama']"
tt0312549,"['Biography', 'Crime', 'Drama']"
tt0322659,"['Drama', 'Fantasy']"
tt0325055,"['Biography', 'Drama', 'Romance']"
tt0363589,"['Crime', 'Drama', 'Thriller']"
tt0265148,"['Musical', 'Drama', 'Romance']"
tt0300015,"['Drama', 'Romance']"
tt0462044,['Music']
tt0341540,"['Comedy', 'Crime', 'Family']"
tt0337578,"['Drama', 'Romance']"
tt0285861,"['Crime', 'Drama', 'Thriller']"
tt0346723,"['Drama', 'Romance']"
tt0340376,"['Thriller', 'Drama']"
tt0338706,"['Drama', 'Mystery', 'Thriller']"
tt0320244,"['Biography', 'Crime', 'Drama']"
tt0308878,"['Comedy', 'Drama', 'Romance']"
tt0254481,"['Drama', 'Fantasy', 'Romance']"
tt0304229,"['Drama', 'Romance']"
tt0347416,"['Drama', 'War']"
tt0330069,"['Comedy', 'Documentary']"
tt0299458,"['Drama', 'Romance']"
tt0319829,"['Comedy', 'Drama', 'Music']"
tt0309372,"['Comedy', 'Family']"
tt0295721,"['Action', 'Comedy']"
tt0303830,['Drama']
tt0356614,"['Action', 'Comedy', 'Crime']"
tt0314412,"['Drama', 'Romance']"
tt0372763,"['Animation', 'Comedy']"
tt0314676,"['Comedy', 'Crime', 'Musical']"
tt0322023,['Comedy']
tt0293961,"['Horror', 'Action', 'Thriller']"
tt0348656,"['Action', 'Drama', 'Romance']"
tt0371583,"['Documentary', 'Biography', 'History']"
tt0347167,"['Action', 'Adventure', 'Drama']"
tt0357470,"['Drama', 'Romance', 'Comedy']"
tt0362582,"['Drama', 'Romance']"
tt0314170,"['Adventure', 'Comedy', 'Crime']"
tt0369637,"['Drama', 'Romance']"
tt0304328,"['Crime', 'Drama']"
tt0383475,['Documentary']
tt0322289,['Drama']
tt0342508,"['Horror', 'Mystery', 'Thriller']"
tt0284426,"['Drama', 'Family', 'Romance']"
tt0379713,"['Documentary', 'Action', 'Adventure']"
tt0339071,"['Comedy', 'Romance']"
tt0380275,"['Documentary', 'Music']"
tt0349333,"['Horror', 'Adventure']"
tt0292527,"['Comedy', 'Drama', 'Romance']"
tt0341266,"['Horror', 'Thriller']"
tt0374803,"['Documentary', 'Music']"
tt0289176,"['Documentary', 'Drama']"
tt0314006,"['Action', 'Crime', 'Drama']"
tt0306228,['Comedy']
tt0317640,['Comedy']
tt0351708,['Short']
tt0380531,['Drama']
tt0342300,"['Comedy', 'Drama', 'Romance']"
tt0343172,"['Crime', 'Drama']"
tt0347779,['Drama']
tt0373746,"['Crime', 'Short']"
tt0300069,"['Comedy', 'Drama', 'Family']"
tt0362511,"['Comedy', 'Crime', 'Mystery']"
tt0369295,"['Comedy', 'Drama']"
tt0392591,['Comedy']
tt0342804,['Documentary']
tt0358647,['Documentary']
tt0368745,"['Documentary', 'Crime']"
tt0338497,"['Crime', 'Drama']"
tt0314039,['Drama']
tt0342275,['Documentary']
tt0339091,"['Action', 'Drama', 'Western']"
tt0310164,"['Crime', 'Drama', 'Sport']"
tt0271337,"['Comedy', 'Romance']"
tt0374600,['Drama']
tt0212142,['Documentary']
tt0383543,"['Action', 'Fantasy']"
tt0396087,"['Documentary', 'Biography', 'Music']"
tt0282718,"['Comedy', 'Romance']"
tt0317950,"['Comedy', 'Romance']"
tt0365960,['Drama']
tt0286947,"['Comedy', 'Crime']"
tt0349238,"['Comedy', 'Drama']"
tt0343978,"['Documentary', 'Short']"
tt0191211,"['Comedy', 'Drama']"
tt0323633,"['Comedy', 'Drama', 'Romance']"
tt0339921,['Comedy']
tt0402398,['N/A']
tt0372321,"['Documentary', 'History']"
tt0302018,['Drama']
tt0319029,"['Documentary', 'Music']"
